Hour,C1,C2,C3,C4,C5
4561,2,89.9846057617914,240.271,12,139.9846057617914
4562,3,89.45623788682796,247.108,11,139.456237886828
4563,2,91.27967994552155,241.618,12,141.2796799455215
4564,3,91.0459576626,252.313,13,141.0459576626
4565,4,91.66087730948031,256.2860000000001,14,141.6608773094803
4566,7,95.27227134644106,259.033,17,145.2722713464411
4567,8,97.1443935063628,269.803,23,147.1443935063628
4568,8,98.79505555892482,264.469,15,148.7950555589248
4569,5,100.1124069685882,256.187,15,150.1124069685882
4570,5,100.1913437648128,260.33,15,150.1913437648128
4571,7,100.2168248355269,275.51,13,150.2168248355269
4572,5,101.0097285163655,273.92,13,151.0097285163655
4573,5,101.255190820275,271.812,13,151.255190820275
4574,4,101.0960062839849,269.886,14,151.0960062839849
4575,5,100.3632739710202,270.19,13,150.3632739710202
4576,5,99.52904287922705,253.14,13,149.5290428792271
4577,6,98.05367737138347,253.691,15,148.0536773713835
4578,5,96.9375694327835,261.361,16,146.9375694327835
4579,7,96.3327312835249,268.193,21,146.3327312835249
4580,7,95.07306091960902,277.122,16,145.073060919609
4581,6,94.4023029904505,275.228,18,144.4023029904505
4582,5,91.6804107472308,269.194,13,141.6804107472308
4583,4,88.11050854796575,263.19,15,138.1105085479658
4584,3,87.90303268726807,263.017,12,137.9030326872681
4585,3,88.2356397141931,261.033,12,138.2356397141931
4586,2,87.57501511151148,250.607,11,137.5750151115115
4587,4,87.66518632555622,247.155,12,137.6651863255562
4588,5,87.90741071536752,251.696,12,137.9074107153675
4589,4,89.70646917029481,240.827,19,139.7064691702948
4590,5,91.13905170996367,244.32,20,141.1390517099637
4591,9,92.65362000813829,242.694,20,142.6536200081383
4592,8,94.39302937057873,248.453,16,144.3930293705787
4593,6,95.40461324745276,253.031,17,145.4046132474527
4594,5,95.7897589070216,245.7689999999999,14,145.7897589070216
4595,5,96.06562445231768,237.537,13,146.0656244523177
4596,6,96.61188234331307,244.97,14,146.6118823433131
4597,4,98.16840301903426,246.5779999999999,12,148.1684030190343
4598,4,98.90484695458495,249.724,14,148.904846954585
4599,4,98.8341749881601,250.852,12,148.8341749881601
4600,4,98.01932994203503,251.716,13,148.019329942035
4601,6,96.46090380080294,261.799,16,146.460903800803
4602,5,96.16066540411377,264.026,17,146.1606654041138
4603,5,95.64814338613812,273.292,18,145.6481433861381
4604,7,94.52396246907188,280.633,17,144.5239624690719
4605,5,94.19503686143726,276.205,17,144.1950368614372
4606,6,94.105951637088,272.536,15,144.105951637088
4607,6,93.62941539602565,281.42,13,143.6294153960256
4608,4,93.65516467200443,272.104,12,143.6551646720044
4609,2,92.64055273352976,261.618,12,142.6405527335298
4610,2,92.52262142890035,250.641,12,142.5226214289004
4611,3,92.66749902651857,238.253,12,142.6674990265186
4612,2,93.63006706233087,257.38,13,143.6300670623309
4613,4,100.5670943872617,262.7869999999999,13,150.5670943872617
4614,5,105.8250695283002,269.2809999999999,16,155.8250695283002
4615,9,108.8796604956503,274.549,28,158.8796604956503
4616,6,110.175816078175,279.006,19,160.175816078175
4617,5,111.6599376422175,279.596,15,161.6599376422175
4618,5,111.4831695929389,283.299,16,161.4831695929389
4619,4,110.6666661442607,278.047,20,160.6666661442607
4620,3,110.8791371467929,259.636,17,160.8791371467929
4621,3,110.5153270952146,247.563,15,160.5153270952146
4622,3,109.3612475734242,240.31,14,159.3612475734242
4623,4,107.6055196120137,239.668,18,157.6055196120137
4624,2,105.6528360810053,226.02,14,155.6528360810053
4625,6,102.7050518196471,234.809,14,152.7050518196471
4626,6,101.5242102449709,246.639,20,151.5242102449709
4627,4,101.1135121140972,242.205,14,151.1135121140972
4628,4,99.08898352066399,237.638,14,149.088983520664
4629,5,96.04120665842082,241.515,15,146.0412066584208
4630,3,95.22576503680166,231.712,13,145.2257650368016
4631,5,94.96797253950865,231.7690000000001,12,144.9679725395087
4632,3,94.13283462396929,229.264,12,144.1328346239693
4633,3,93.2638066777896,222.962,12,143.2638066777896
4634,4,94.11202358681619,220.226,11,144.1120235868162
4635,2,94.88999838272046,222.023,12,144.8899983827205
4636,4,97.08391720601686,225.148,12,147.0839172060168
4637,3,103.2690086002201,236.889,14,153.2690086002201
4638,5,109.3704170523329,242.887,19,159.3704170523329
4639,6,110.9609085827133,243.776,18,160.9609085827133
4640,7,110.835936527447,247.698,19,160.835936527447
4641,5,110.7637923315829,248.922,15,160.7637923315829
4642,4,110.4267514608682,250.43,14,160.4267514608682
4643,4,110.2052778224321,250.925,13,160.2052778224321
4644,5,110.2072266598754,241.465,15,160.2072266598755
4645,5,110.0317362099994,240.044,12,160.0317362099995
4646,5,106.8995232562875,240.958,13,156.8995232562875
4647,4,103.1861057488476,239.014,17,153.1861057488476
4648,5,103.4921581591208,243.761,13,153.4921581591208
4649,5,101.8476526255146,242.76,15,151.8476526255146
4650,4,102.7292857358806,252.249,15,152.7292857358806
4651,5,101.3802185704184,263.717,17,151.3802185704184
4652,9,100.2622859903264,263.419,14,150.2622859903264
4653,5,98.8988436267443,218.177,15,148.8988436267443
4654,5,96.7024076607951,206.473,14,146.7024076607951
4655,3,95.76048502726299,216.332,14,145.760485027263
4656,3,94.75970921848887,204.91,12,144.7597092184889
4657,3,94.62932811542557,202.137,13,144.6293281154256
4658,3,93.69386403380493,209.066,12,143.6938640338049
4659,2,94.48993942311787,218.491,13,144.4899394231179
4660,2,96.04250527931714,220.474,13,146.0425052793171
4661,3,102.945168261054,201.47,12,152.945168261054
4662,3,109.4207889005525,221.998,15,159.4207889005525
4663,5,111.4404463064762,253.957,18,161.4404463064762
4664,4,113.4601037123999,260.532,17,163.4601037123999
4665,6,113.8975507275226,271.619,18,163.8975507275226
4666,4,113.33024512635,270.927,18,163.33024512635
4667,4,112.9171869099605,259.64,17,162.9171869099605
4668,5,111.046899539838,253.88,17,161.046899539838
4669,5,109.7742255698607,243.054,14,159.7742255698607
4670,4,110.1229476255436,246.698,14,160.1229476255436
4671,4,106.8742108407758,237.209,14,156.8742108407758
4672,5,105.2560778583558,214.35,16,155.2560778583558
4673,4,97.196825702593,209.48,19,147.196825702593
4674,5,92.16690791435892,245.46,15,142.1669079143589
4675,4,93.25211751915133,257.601,15,143.2521175191513
4676,6,95.54088206014127,249.302,17,145.5408820601413
4677,4,94.11916159206481,251.112,13,144.1191615920648
4678,4,94.07224681305611,240.997,14,144.0722468130561
4679,2,93.85802148230403,228.206,13,143.858021482304
4680,4,92.27861105781544,223.145,14,142.2786110578155
4681,3,93.53295501015097,220.403,12,143.532955010151
4682,4,93.60619618971018,216.104,13,143.6061961897102
4683,3,93.00981061393657,215.832,12,143.0098106139366
4684,2,95.54558833765697,221.086,13,145.545588337657
4685,3,96.86501712998965,251.057,12,146.8650171299897
4686,2,102.7593284707312,257.778,12,152.7593284707312
4687,4,105.2099417203069,238.622,14,155.2099417203069
4688,4,106.7334406497288,240.963,17,156.7334406497288
4689,3,107.902033821546,252.772,16,157.902033821546
4690,7,108.6582854407709,252.813,13,158.6582854407709
4691,7,111.2050597011556,255.213,16,161.2050597011556
4692,5,109.7784281772195,254.807,14,159.7784281772195
4693,8,109.5306425150015,256.266,13,159.5306425150015
4694,8,107.1370791831091,250.329,15,157.1370791831091
4695,6,104.9037770745873,248.232,17,154.9037770745873
4696,8,103.2046209730979,239.546,11,153.2046209730979
4697,9,102.105544793683,234.994,14,152.105544793683
4698,6,103.4306902241747,240.649,16,153.4306902241747
4699,5,101.6751745315255,247.262,13,151.6751745315255
4700,5,99.90959099314422,252.276,16,149.9095909931442
4701,6,97.48263973019709,246.174,14,147.4826397301971
4702,4,95.94583347037346,232.159,15,145.9458334703735
4703,4,93.5066370665232,218.477,12,143.5066370665232
4704,4,92.74303831443109,225.913,12,142.7430383144311
4705,3,91.65841356625407,224.574,12,141.6584135662541
4706,3,91.09845630608046,220.114,11,141.0984563060805
4707,2,89.32108538794371,225.405,11,139.3210853879437
4708,2,91.79331114932371,218.805,11,141.7933111493237
4709,2,96.82320344597635,220.766,12,146.8232034459763
4710,4,101.0536900171333,232.164,13,151.0536900171333
4711,7,102.2398233300066,239.922,21,152.2398233300066
4712,5,104.586954893993,243.686,15,154.586954893993
4713,3,108.1625515017916,245.397,14,158.1625515017916
4714,4,107.687487127729,240.101,20,157.687487127729
4715,6,108.0288819847199,246.397,13,158.0288819847199
4716,5,108.4755383471013,258.748,14,158.4755383471013
4717,4,108.6058091477292,251.919,13,158.6058091477292
4718,4,105.7552945997538,244.988,12,155.7552945997538
4719,4,103.2943183578417,244.343,13,153.2943183578417
4720,3,102.6677977459462,238.926,12,152.6677977459462
4721,4,100.8346655035284,245.712,14,150.8346655035284
4722,4,100.5844681685657,249.572,12,150.5844681685657
4723,3,98.13301164297776,245.949,14,148.1330116429777
4724,6,95.14067135918174,235.353,20,145.1406713591817
4725,4,94.31607765575217,230.994,13,144.3160776557522
4726,3,94.81855659469812,226.542,12,144.8185565946981
4727,3,94.28900946226246,225.196,12,144.2890094622625
4728,3,91.53848389077659,222.805,11,141.5384838907766
4729,2,91.29881880741871,223.206,10,141.2988188074187
4730,3,89.71224693992414,226.081,11,139.7122469399241
4731,2,88.48543812402784,225.98,11,138.4854381240278
4732,2,88.12191995709796,226.413,11,138.121919957098
4733,3,90.25013791398077,228.604,14,140.2501379139808
4734,2,89.48110764283975,232.067,17,139.4811076428397
4735,6,93.3821286922505,241.695,15,143.3821286922505
4736,4,95.45855512520873,254.957,15,145.4585551252087
4737,3,97.06144269215696,255.868,12,147.061442692157
4738,5,97.99128968568068,256.256,14,147.9912896856807
4739,4,97.22000443649242,252.801,13,147.2200044364924
4740,3,96.22293831729338,249.843,14,146.2229383172934
4741,3,96.20615060073654,242.692,12,146.2061506007365
4742,3,96.13451164560072,242.118,13,146.1345116456007
4743,2,95.9142467430533,242.97,14,145.9142467430533
4744,5,95.35551307878981,241.342,14,145.3555130787898
4745,4,93.36058383582824,234.205,12,143.3605838358282
4746,3,93.01529009581884,229.647,15,143.0152900958188
4747,4,93.22665251659046,236.069,16,143.2266525165905
4748,3,83.28387017454287,239.022,15,133.2838701745429
4749,4,89.77586945716298,234.516,14,139.775869457163
4750,2,92.58018963513562,214.234,14,142.5801896351356
4751,3,91.794408253832,212.56,12,141.794408253832
4752,2,91.75492167333577,216.324,10,141.7549216733358
4753,2,90.88392785505403,210.651,11,140.883927855054
4754,2,90.05834964500208,208.834,10,140.0583496450021
4755,2,88.25000778433524,214.567,11,138.2500077843353
4756,2,87.57481347431023,202.004,10,137.5748134743102
4757,3,89.41237424473773,195.958,11,139.4123742447377
4758,2,90.82149184407835,201.152,12,140.8214918440784
4759,4,90.16949475236966,215.302,16,140.1694947523696
4760,5,91.88902599705057,245.433,15,141.8890259970506
4761,3,91.41858864705605,262.04,15,141.4185886470561
4762,3,92.46991196641682,254.971,12,142.4699119664168
4763,3,94.05167474437756,247.35,16,144.0516747443776
4764,2,94.52169311425592,235.982,15,144.5216931142559
4765,3,97.4012451105922,230.908,14,147.4012451105922
4766,2,98.36891255001535,241.977,13,148.3689125500154
4767,3,98.89064850615074,251.01,15,148.8906485061507
4768,2,96.39450451338257,267.62,12,146.3945045133826
4769,3,94.15953651189035,231.999,12,144.1595365118903
4770,3,93.54735569985232,239.327,13,143.5473556998523
4771,5,92.5555090725673,272.923,17,142.5555090725673
4772,4,92.38834325501625,272.829,16,142.3883432550163
4773,3,91.85120494708524,264.4690000000001,19,141.8512049470853
4774,3,91.91285688050792,261.713,14,141.9128568805079
4775,3,91.9658380518384,251.497,12,141.9658380518384
4776,2,90.30545235030063,253.712,10,140.3054523503006
4777,2,89.93212463622237,255.827,11,139.9321246362224
4778,2,91.54394621718698,254.492,11,141.543946217187
4779,2,90.87559404092721,257.054,12,140.8755940409272
4780,2,91.84431448804712,250.126,10,141.8443144880471
4781,2,96.85234431042126,236.663,13,146.8523443104212
4782,3,99.70880467916254,233.078,13,149.7088046791625
4783,4,101.0977195357228,229.587,17,151.0977195357228
4784,4,101.4512394453136,232.227,14,151.4512394453136
4785,6,101.8688855423002,246.62,12,151.8688855423002
4786,6,103.1686774807984,247.28,20,153.1686774807984
4787,4,104.5531465330639,240.887,12,154.5531465330639
4788,3,104.5953353420082,257.86,12,154.5953353420082
4789,3,104.3841919555361,246.023,12,154.3841919555361
4790,3,104.3394915613454,260.79,12,154.3394915613454
4791,2,102.669090688623,277.419,12,152.669090688623
4792,5,101.3262147154999,276.895,12,151.3262147154999
4793,4,99.44680377547802,277.857,15,149.446803775478
4794,3,98.8788943500204,282.874,12,148.8788943500204
4795,4,97.52411260022318,293.937,13,147.5241126002232
4796,4,97.80288080303673,293.225,17,147.8028808030367
4797,5,96.70214936221139,268.824,10,146.7021493622114
4798,6,96.35083538051583,259.282,12,146.3508353805158
4799,2,95.84638042116052,241.598,11,145.8463804211605
4800,3,94.624821421287,259.586,11,144.624821421287
4801,2,94.15018967923011,260.068,10,144.1501896792301
4802,2,93.91325195346218,256.253,11,143.9132519534622
4803,2,93.87556319393147,259.849,10,143.8755631939315
4804,2,95.10035479212324,217.504,11,145.1003547921233
4805,3,98.16869985702311,194.733,11,148.1686998570231
4806,3,102.3688207596933,203.5869999999999,13,152.3688207596933
4807,6,104.9802544768603,230.74,14,154.9802544768603
4808,8,107.1503259861065,251.313,16,157.1503259861065
4809,5,106.5937012367529,256.971,14,156.5937012367529
4810,4,105.9882604713411,255.559,13,155.9882604713411
4811,3,106.2794377585461,253.639,12,156.2794377585461
4812,3,106.5516044874535,255.212,14,156.5516044874535
4813,4,105.9999888942636,241.95,18,155.9999888942636
4814,5,105.536587704005,240.346,11,155.5365877040051
4815,5,104.4904690165369,245.862,13,154.4904690165369
4816,5,102.0379546507249,257.1039999999999,12,152.0379546507249
4817,3,99.76499138665845,281.5300000000001,13,149.7649913866584
4818,5,99.15000964180246,296.2239999999999,15,149.1500096418025
4819,3,97.39918403770251,294.576,13,147.3991840377025
4820,3,96.57754675365652,279.715,13,146.5775467536565
4821,3,95.79592388290013,253.7710000000001,10,145.7959238829001
4822,3,95.09483121342942,250.106,11,145.0948312134294
4823,2,94.80334887293915,268.763,14,144.8033488729392
4824,2,93.65840029065224,270.64,11,143.6584002906523
4825,3,92.25451921788435,262.378,10,142.2545192178844
4826,2,92.06856235958793,264.071,11,142.0685623595879
4827,2,91.82091297463957,271.024,10,141.8209129746396
4828,2,93.68241094412483,275.202,10,143.6824109441248
4829,2,98.75279160418117,287.246,11,148.7527916041812
4830,2,103.6343959887062,286.332,9,153.6343959887062
4831,3,105.3145916693687,279.605,11,155.3145916693687
4832,4,106.2556246346265,284.599,15,156.2556246346265
4833,6,101.3557015888988,289.071,12,151.3557015888988
4834,6,106.9428467426397,283.991,14,156.9428467426397
4835,5,106.1923511466713,284.174,13,156.1923511466713
4836,6,106.8972384373842,281.14,13,156.8972384373842
4837,3,106.7106568541222,274.5290000000001,10,156.7106568541222
4838,4,106.101725554248,253.9459999999999,13,156.101725554248
4839,4,105.5345463236641,259.171,11,155.5345463236641
4840,3,104.6227532896606,258.405,14,154.6227532896606
4841,4,102.8246110819077,260.538,16,152.8246110819077
4842,6,101.4872682317198,252.462,11,151.4872682317198
4843,8,100.3124104131487,258.019,11,150.3124104131487
4844,6,99.31733130835865,264.442,14,149.3173313083586
4845,2,97.9555976056135,271.1679999999999,12,147.9555976056135
4846,2,97.39894639817297,261.088,11,147.398946398173
4847,3,95.1149763283218,257.1559999999999,11,145.1149763283218
4848,3,93.55014443053888,262.6160000000001,11,143.5501444305389
4849,2,92.74804360457294,267.648,10,142.748043604573
4850,2,92.29701573800389,263.282,10,142.2970157380039
4851,3,92.4930935998326,262.296,10,142.4930935998326
4852,2,93.25790809497799,275.048,10,143.257908094978
4853,2,98.83713358218095,243.724,9,148.837133582181
4854,3,104.6370005466205,249.614,11,154.6370005466205
4855,3,106.5388637708767,254.379,10,156.5388637708767
4856,5,106.895334784071,270.477,17,156.8953347840711
4857,5,107.9146322201941,277.86,16,157.9146322201941
4858,7,109.1863933257661,269.5329999999999,13,159.1863933257661
4859,5,108.8922057364982,270.9279999999999,10,158.8922057364982
4860,5,108.6438686829163,273.864,15,158.6438686829163
4861,4,105.4322679373703,271.895,16,155.4322679373703
4862,3,109.5899452360947,257.6120000000001,15,159.5899452360948
4863,4,108.3692366402113,260.508,15,158.3692366402113
4864,3,107.1365299663825,254.796,12,157.1365299663825
4865,6,105.1791019808927,251.202,13,155.1791019808927
4866,6,104.9584002178782,243.779,15,154.9584002178782
4867,5,104.2448276674912,235.602,13,154.2448276674912
4868,3,102.5798111966766,238.324,18,152.5798111966766
4869,4,100.6395531806524,233.515,17,150.6395531806525
4870,4,99.21163475469868,235.1250000000001,17,149.2116347546987
4871,4,98.3953423666499,244.88,11,148.3953423666499
4872,2,96.87375349363984,269.443,11,146.8737534936398
4873,3,96.80969133723067,318.568,11,146.8096913372307
4874,3,98.68427156215907,255.072,11,148.6842715621591
4875,2,99.07534890735145,252.608,10,149.0753489073514
4876,2,99.46895668464668,254.0399999999999,11,149.4689566846467
4877,3,101.5346192671297,262.2880000000001,13,151.5346192671298
4878,4,105.1247023419891,259.731,11,155.1247023419891
4879,8,107.9889894719312,264.921,13,157.9889894719312
4880,5,109.1181488586128,266.759,16,159.1181488586128
4881,5,110.0717230778835,263.853,15,160.0717230778835
4882,3,109.6009078242548,267.873,17,159.6009078242548
4883,3,109.9034193209686,270.146,12,159.9034193209686
4884,3,110.0303817734129,267.97,12,160.0303817734129
4885,3,110.2963083806424,273.519,13,160.2963083806424
4886,3,109.8239644778184,277.184,11,159.8239644778184
4887,4,108.1912001733319,270.432,11,158.1912001733319
4888,3,106.7284063644232,259.847,12,156.7284063644232
4889,4,103.7106192000436,269.091,13,153.7106192000436
4890,3,103.3376720474895,268.0410000000001,12,153.3376720474895
4891,4,103.1101689855654,262.777,11,153.1101689855654
4892,3,101.7512659356811,264.098,14,151.7512659356811
4893,6,100.249344723867,270.169,14,150.249344723867
4894,6,100.2573659942913,260.833,12,150.2573659942913
4895,4,99.59872272779901,271.345,13,149.598722727799
4896,3,98.27094948977947,259.091,12,148.2709494897795
4897,2,99.37375311830725,250.329,10,149.3737531183073
4898,2,96.03670383030408,252.0479999999999,11,146.0367038303041
4899,2,95.13635059653069,258.3109329100001,11,145.1363505965307
4900,2,94.72068064076666,254.4810000000001,11,144.7206806407667
4901,2,96.69446854333478,254.363,13,146.6944685433348
4902,5,98.86658566138341,258.236,15,148.8665856613834
4903,5,100.6951329227206,258.838,16,150.6951329227206
4904,3,102.853637536269,262.378,15,152.853637536269
4905,3,104.1334046898044,265.241,14,154.1334046898044
4906,4,103.8390198126098,268.322,15,153.8390198126098
4907,3,104.1006878759772,267.604,13,154.1006878759772
4908,3,102.4721169970477,261.977,11,152.4721169970477
4909,2,100.9688129575492,265.015,11,150.9688129575492
4910,3,100.368839955141,266.322,13,150.368839955141
4911,4,100.008053736702,266.16,11,150.008053736702
4912,3,98.9220995602672,273.339,13,148.9220995602672
4913,4,98.01416300385532,274.095,12,148.0141630038553
4914,4,98.41930747355278,271.223,12,148.4193074735528
4915,3,97.57356433524656,274.225,16,147.5735643352465
4916,5,95.61051684539626,274.701,12,145.6105168453963
4917,6,94.32487901689441,278.511,12,144.3248790168944
4918,5,94.14591579209377,285.8100000000001,13,144.1459157920938
4919,3,94.57752052334774,289.843,11,144.5775205233477
4920,2,93.67882774595161,280.655,9,143.6788277459516
4921,2,91.94265907631262,272.8390000000001,10,141.9426590763126
4922,2,93.81647080858855,269.996,11,143.8164708085885
4923,2,90.99114967514026,266.586,10,140.9911496751403
4924,2,89.89593746373419,272.064,10,139.8959374637342
4925,4,91.55996314564088,276.38,12,141.5599631456409
4926,5,93.80675162970053,269.665,13,143.8067516297005
4927,8,96.11174935474062,258.663,16,146.1117493547406
4928,6,97.25592739055095,259.02,14,147.2559273905509
4929,3,97.48645706431756,262.612,14,147.4864570643176
4930,4,97.80486612606113,260.562,13,147.8048661260611
4931,3,98.22892776546628,258.417,16,148.2289277654663
4932,4,97.40739933409752,258.433,12,147.4073993340975
4933,3,95.95748131090339,258.342,11,145.9574813109034
4934,3,95.42724107324098,259.4979999999999,12,145.427241073241
4935,5,97.87140700653111,259.589,12,147.8714070065311
4936,4,97.45230064061033,253.159,12,147.4523006406103
4937,5,96.4709581154586,259.0129999999999,13,146.4709581154586
4938,5,97.57578886837186,265.99,12,147.5757888683719
4939,4,96.913010045837,262.598,11,146.913010045837
4940,4,94.86721688256438,262.535,12,144.8672168825644
4941,6,94.69154883731044,262.717,15,144.6915488373104
4942,10,95.60204965351619,265.84,14,145.6020496535162
4943,5,93.84531966757189,268.795,11,143.8453196675719
4944,3,92.60279668105649,268.704,11,142.6027966810565
4945,2,91.87653765921151,269.299,11,141.8765376592115
4946,2,91.71332762768786,264.803,10,141.7133276276879
4947,4,91.97114320029867,260.742,10,141.9711432002987
4948,2,93.28679319791601,258.948,11,143.286793197916
4949,3,98.46943817866055,263.533,11,148.4694381786605
4950,4,104.3911599766372,267.5,13,154.3911599766372
4951,5,105.7000026346858,274.392,15,155.7000026346859
4952,8,106.6003930789194,285.285,13,156.6003930789194
4953,4,105.1594407227954,284.8549999999999,13,155.1594407227954
4954,5,107.1516254526951,289.566,13,157.1516254526951
4955,3,110.068460517896,293.705,11,160.068460517896
4956,4,108.924434465069,278.487,12,158.924434465069
4957,4,108.478172074475,263.293,10,158.478172074475
4958,4,108.1196947167625,249.632,12,158.1196947167625
4959,4,106.1851176990087,243.9830000000001,11,156.1851176990087
4960,6,105.5851683759842,254.244,15,155.5851683759842
4961,5,102.5903481599955,266.232,14,152.5903481599955
4962,6,100.1201642622092,260.575,12,150.1201642622092
4963,7,100.524555340902,258.03,12,150.524555340902
4964,6,99.77961799701066,261.708,12,149.7796179970107
4965,6,98.47171586958608,265.098,13,148.4717158695861
4966,4,97.26188070173414,269.371,15,147.2618807017341
4967,4,95.68461350309919,272.587,11,145.6846135030992
4968,2,93.6447303998905,272.7789999999999,11,143.6447303998905
4969,3,92.79765795413965,272.432,10,142.7976579541397
4970,2,93.36443499763975,268.9839999999999,10,143.3644349976398
4971,3,92.16702691534344,265.679,11,142.1670269153435
4972,2,94.4387580057638,278.058,10,144.4387580057638
4973,2,99.41485569592966,313.7520000000001,14,149.4148556959296
4974,3,105.0372361350956,280.679,12,155.0372361350956
4975,4,107.5331822358712,286.4090000000001,18,157.5331822358712
4976,6,109.3468497832393,270.129,16,159.3468497832392
4977,4,110.7664731760977,272.412,14,160.7664731760977
4978,4,112.4998272610291,268.811,14,162.4998272610291
4979,3,111.3872256834185,266.528,13,161.3872256834185
4980,3,111.3225490711642,268.567,11,161.3225490711642
4981,4,111.3861383647779,251.189,13,161.3861383647779
4982,3,109.6085544530008,228.9609999999999,15,159.6085544530008
4983,3,107.7083427449464,263.036,12,157.7083427449464
4984,4,105.9654510633399,300.4,13,155.9654510633399
4985,5,104.007518562001,258.0940000000001,17,154.0075185620009
4986,6,102.9915529118188,249.907,12,152.9915529118188
4987,3,100.2817108170261,250.61,11,150.2817108170261
4988,6,98.95848160441838,255.633,13,148.9584816044184
4989,5,97.87291415098005,267.012,13,147.8729141509801
4990,4,96.6377184839699,275.8060000000001,13,146.6377184839699
4991,5,95.00019389847533,271.668,12,145.0001938984753
4992,3,94.64736044938624,267.0000000000001,10,144.6473604493862
4993,2,92.56079839450067,257.827,11,142.5607983945007
4994,2,92.3317935039076,252.017,10,142.3317935039076
4995,3,92.58766785030554,253.1620000000001,10,142.5876678503055
4996,2,94.38085200587086,251.855,10,144.3808520058708
4997,2,98.99591846846407,248.996,11,148.9959184684641
4998,4,103.2922177790415,256.266,10,153.2922177790414
4999,3,106.3195699646884,258.52,11,156.3195699646884
5000,3,107.7917685965849,262.2929999999999,13,157.7917685965849
5001,4,107.9904943209296,265.672,15,157.9904943209297
5002,5,108.5778050145163,259.3310000000001,14,158.5778050145163
5003,4,108.8613852063801,256.757,15,158.8613852063801
5004,7,107.7512445932925,249.327,14,157.7512445932925
5005,7,108.9025718699774,255.449,14,158.9025718699774
5006,6,110.1373285018831,264.249,13,160.1373285018831
5007,6,108.7879119446977,261.108,12,158.7879119446977
5008,6,106.9706554001236,262.837,11,156.9706554001236
5009,9,106.4830919358487,265.351,12,156.4830919358487
5010,5,104.7370061953292,265.888,13,154.7370061953292
5011,4,102.8460673822674,265.6180000000001,11,152.8460673822674
5012,5,101.5814889828214,266.24,14,151.5814889828214
5013,4,99.5396228520388,264.68,15,149.5396228520388
5014,3,98.15105557500392,267.327,11,148.1510555750039
5015,3,96.2606721401411,265.388,12,146.2606721401411
5016,3,94.8231464083061,261.929,10,144.8231464083061
5017,2,93.15355099706997,261.797,10,143.15355099707
5018,2,92.41899041821783,258.107,10,142.4189904182178
5019,2,92.47842059721839,254.298,11,142.4784205972184
5020,2,93.48393977315517,251.3499999999999,11,143.4839397731552
5021,3,98.68090413632939,258.553,10,148.6809041363294
5022,3,104.0642099061592,251.8480000000001,10,154.0642099061592
5023,4,106.7700283179162,248.3889999999999,13,156.7700283179162
5024,7,108.6815759268639,250.456,16,158.681575926864
5025,7,109.6016809078082,246.877,16,159.6016809078082
5026,6,110.2986784936524,250.298,14,160.2986784936523
5027,8,110.1572103648513,256.422,18,160.1572103648513
5028,5,112.1617866612311,253.196,16,162.1617866612311
5029,6,111.0487099253745,243.253,13,161.0487099253745
5030,5,107.8448967975582,253.9660000000001,11,157.8448967975582
5031,5,104.9122716910598,254.535,15,154.9122716910598
5032,5,104.3391387868531,255.793,12,154.3391387868531
5033,7,102.8361684333641,256.2380000000001,14,152.8361684333642
5034,7,102.1909577805436,263.813,12,152.1909577805436
5035,4,101.0367690436365,280.798,14,151.0367690436365
5036,5,99.59816650390779,281.505,13,149.5981665039078
5037,4,98.28423978552249,282.357,16,148.2842397855225
5038,4,96.65528810344244,281.123,12,146.6552881034424
5039,2,94.58862518781015,282.9179999999999,10,144.5886251878102
5040,2,91.18732817434982,271.2950000000001,11,141.1873281743498
5041,3,91.33294732328085,263.303,10,141.3329473232808
5042,2,91.67670516530391,267.64,10,141.6767051653039
5043,2,91.90399632090636,267.8889999999999,10,141.9039963209063
5044,2,92.44648435736191,262.01,11,142.4464843573619
5045,3,93.74935739444773,262.047,13,143.7493573944477
5046,9,98.67777821605108,254.811,12,148.6777782160511
5047,8,101.795356706554,263.485,17,151.795356706554
5048,6,103.1528526453043,264.686,15,153.1528526453043
5049,4,104.5594393292893,269.581,15,154.5594393292893
5050,6,105.1007864060514,267.037,18,155.1007864060514
5051,4,104.8091043613708,256.659,15,154.8091043613708
5052,6,106.1860983396092,248.7720000000001,12,156.1860983396092
5053,3,106.0831963156686,238.347,11,156.0831963156686
5054,3,104.6144053403915,234.233,11,154.6144053403915
5055,5,102.3176648339206,245.561,14,152.3176648339206
5056,3,99.66451275434113,247.367,16,149.6645127543411
5057,6,93.73540468002628,258.184,13,143.7354046800263
5058,4,88.702510175794,249.653,12,138.702510175794
5059,4,94.06177678024024,255.061,14,144.0617767802402
5060,4,94.0708847652391,250.04,11,144.0708847652391
5061,4,93.12912208836032,260.3530000000001,15,143.1291220883603
5062,4,93.09069673085723,245.325,14,143.0906967308572
5063,3,91.18945521123703,334.021,11,141.189455211237
5064,3,89.64785351376918,255.991,11,139.6478535137692
5065,2,90.47274091404486,255.132,10,140.4727409140449
5066,2,90.32502360257716,256.631,10,140.3250236025772
5067,2,89.51590643023717,253.2319999999999,10,139.5159064302372
5068,2,89.09422915979748,251.092,10,139.0942291597975
5069,3,91.11886249825974,252.608,12,141.1188624982597
5070,5,92.53620288441267,263.467,12,142.5362028844127
5071,5,94.9566807354269,260.98,25,144.9566807354269
5072,4,96.5591772301041,265.5690000000001,13,146.5591772301041
