thermal_demand,electricity_price,co2_price,gas_price
0.024965172,336,83.71,158.329
0.023722186,328.74,83.71,156.781
0.023068969,332.29,83.71,156.781
0.024918063,335.67,83.71,156.781
0.031754551,327.24,83.71,156.781
0.038928772,334,83.71,156.781
0.049084469,436.95,83.71,156.781
0.050212145,493.88,83.71,156.781
0.048418305,488.31,83.71,156.781
0.045979438,462.98,83.71,156.781
0.041946629,431.95,83.71,156.781
0.039081728,381.09,83.71,156.781
0.033696079,346.06,83.71,156.781
0.031917906,319.96,83.71,156.781
0.029711576,314.82,83.71,156.781
0.030413762,307.94,83.71,156.781
0.031027825,337.08,83.71,156.781
0.034925694,346.19,83.71,156.781
0.037128637,427.87,83.71,156.781
0.040306186,488.71,83.71,156.781
0.039701292,515.45,83.71,156.781
0.036259471,495.18,83.71,156.781
0.030190524,513.29,83.71,156.781
0.026599368,419.96,83.71,156.781
0.024965172,372.69,83.71,156.781
0.029965859,334.1,83.71,151.333
0.029946263,333.41,83.71,151.333
0.034243038,327.35,83.71,151.333
0.044442975,328.25,83.71,151.333
0.059984349,336.95,83.71,151.333
0.076182648,409.88,83.71,151.333
0.072325253,450.9,83.71,151.333
0.064675734,436.92,83.71,151.333
0.060002975,409.4,83.71,151.333
0.054321194,342.65,83.71,151.333
0.0504572,334.03,79.47,151.333
0.044277946,307.56,78.06,151.333
0.041588211,274.04,78.06,151.333
0.039104624,275.57,78.06,151.333
0.038502807,300.99,78.06,151.333
0.041146486,301.09,78.06,151.333
0.048273102,391.04,78.06,151.333
0.053827493,450.56,78.06,151.333
0.059872481,479.99,78.06,151.333
0.058520962,480.9,78.06,151.333
0.051310104,494.6,78.06,151.333
0.040588335,461.04,78.06,151.333
0.033860675,424.92,78.06,151.333
0.031350248,404.56,78.06,151.333
0.038063422,344.67,78.06,161.078
0.038038531,351.99,78.06,161.078
0.043496408,337.01,78.06,161.078
0.056452637,332.04,78.06,161.078
0.076193698,331.27,78.06,161.078
0.096769204,337.03,78.06,161.078
0.091869439,333.12,78.06,161.078
0.082152819,343.78,78.06,161.078
0.076217358,350.96,78.06,161.078
0.06900021,337.02,78.06,161.078
0.064092062,307.36,78.06,161.078
0.056243011,285.06,78.06,161.078
0.05282644,242.73,78.06,161.078
0.049671722,183.97,78.06,161.078
0.048907279,185.45,78.06,161.078
0.052265349,226.44,78.06,161.078
0.061317764,285.03,78.06,161.078
0.068373098,336.02,78.06,161.078
0.0760516,372.87,78.06,161.078
0.074334865,402.15,78.06,161.078
0.065175444,405.61,78.06,161.078
0.05155637,396.9,78.06,161.078
0.04301072,366.61,78.06,161.078
0.03982191,393.26,78.06,161.078
0.033722472,379.24,78.06,161.078
0.03370042,355.06,78.06,161.078
0.038535852,331,78.06,161.078
0.050014485,316.18,78.06,161.078
0.067504173,302.82,78.06,161.078
0.085733141,272.76,78.06,161.078
0.081392171,260.93,78.06,161.078
0.072783685,222.42,78.06,161.078
0.067525134,162.89,78.06,161.078
0.061131068,149.99,78.06,161.078
0.056782671,100.16,78.06,161.078
0.049828766,71.72,78.06,161.078
0.046801838,58.48,78.06,161.078
0.044006901,48.77,78.06,161.078
0.043329639,64.4,78.06,161.078
0.046304737,120.06,78.06,161.078
0.054324768,255.88,78.06,161.078
0.060575475,355.02,78.06,161.078
0.06737828,390.4,78.06,161.078
0.065857331,418.85,78.06,161.078
0.057742498,433.15,78.06,161.078
0.045676614,417.16,78.06,161.078
0.038105554,374.48,78.06,161.078
0.035280413,346.4,78.06,161.078
0.038063422,276.76,78.06,161.864
0.038038531,264.97,78.06,161.864
0.043496408,266.03,78.06,161.864
0.056452637,261.71,78.06,161.864
0.076193698,286.29,78.06,161.864
0.096769204,375.08,78.06,161.864
0.091869439,410.14,78.06,161.864
0.082152819,412.34,78.06,161.864
0.076217358,350.64,78.06,161.864
0.06900021,295.58,78.06,161.864
0.064092062,265.25,78.06,161.864
0.056243011,235.09,78.06,161.864
0.05282644,231.32,78.06,161.864
0.049671722,222.45,78.06,161.864
0.048907279,203.61,78.06,161.864
0.052265349,259.43,78.06,161.864
0.061317764,266.29,78.06,161.864
0.068373098,333.55,78.06,161.864
0.0760516,379.2,78.06,161.864
0.074334865,383.81,78.06,161.864
0.065175444,386.86,78.06,161.864
0.05155637,391.69,78.06,161.864
0.04301072,330.98,78.06,161.864
0.03982191,330.38,78.06,161.864
0.023722186,316.03,78.06,169.55
0.023068969,276.85,78.06,169.55
0.024918063,292.79,78.06,169.55
0.031754551,300.31,78.06,169.55
0.038928772,346.94,78.06,169.55
0.049084469,408.23,78.06,169.55
0.050212145,454.37,78.06,169.55
0.048418305,391.64,78.06,169.55
0.045979438,293.5,78.06,169.55
0.041946629,235.59,78.06,169.55
0.039081728,262.81,78.06,169.55
0.033696079,200.01,78.06,169.55
0.031917906,188.58,78.06,169.55
0.029711576,183.1,78.06,169.55
0.030413762,179.58,78.06,169.55
0.031027825,190.16,78.06,169.55
0.034925694,264.3,78.06,169.55
0.037128637,350.01,78.06,169.55
0.040306186,432.55,78.06,169.55
0.039701292,438.97,78.06,169.55
0.036259471,447.5,78.06,169.55
0.030190524,437.28,78.06,169.55
0.026599368,376.27,78.06,169.55
0.024965172,405,78.06,169.55
0.021733844,351.19,78.06,196.615
0.021135378,347.08,78.06,196.615
0.022829486,349.99,78.06,196.615
0.029092953,348.33,78.06,196.615
0.035665847,377.14,78.06,196.615
0.044970315,460,78.06,196.615
0.046003472,499.94,78.06,196.615
0.044359988,492.41,78.06,196.615
0.042125542,434.99,78.06,196.615
0.038430754,425.61,78.06,196.615
0.035805982,418.4,78.06,196.615
0.030871747,389.92,78.06,196.615
0.029242616,348.89,78.06,196.615
0.027221217,337.95,78.06,196.615
0.027864547,353.31,78.06,196.615
0.02842714,371.24,78.06,196.615
0.031998298,429.65,78.06,196.615
0.034016595,500.91,78.06,196.615
0.036927809,532.67,78.06,196.615
0.036373616,549.87,78.06,196.615
0.033220281,529.36,78.06,196.615
0.02766002,504.98,78.06,196.615
0.024369867,428.97,78.06,196.615
0.022872646,437.79,78.06,196.615
0.01886396,400.91,78.06,211.113
0.01834452,399.97,78.06,211.113
0.019814926,399.71,78.06,211.113
0.025251323,399.97,78.06,211.113
0.030956287,400.04,78.06,211.113
0.039032131,493.93,78.06,211.113
0.039928862,559.28,78.06,211.113
0.038502395,539.56,78.06,211.113
0.036563,501.42,78.06,211.113
0.033356097,451.16,78.06,211.113
0.031077918,418.45,78.06,211.113
0.026795233,426.07,78.06,211.113
0.025381224,409.58,78.06,211.113
0.023626743,425.1,78.06,211.113
0.024185123,433.66,78.06,211.113
0.024673429,454.39,78.06,211.113
0.027773026,513.93,78.06,211.113
0.029524814,563.85,78.06,211.113
0.032051611,598.94,78.06,211.113
0.031570598,586.99,78.06,211.113
0.028833651,557.43,78.06,211.113
0.024007604,534.23,78.06,211.113
0.021151905,451.72,78.06,211.113
0.019852387,400.02,78.06,211.113
0.01886396,384.1,78.06,205.351
0.01834452,373.81,78.06,205.351
0.019814926,388.51,78.06,205.351
0.025251323,374.83,78.06,205.351
0.030956287,402.61,78.06,205.351
0.039032131,463.16,78.06,205.351
0.039928862,508.14,78.06,205.351
0.038502395,517.17,78.06,205.351
0.036563,503.93,78.06,205.351
0.033356097,463.44,78.06,205.351
0.031077918,448.93,77.98,205.351
0.026795233,394.44,77.96,205.351
0.025381224,366.45,77.96,205.351
0.023626743,365.04,77.96,205.351
0.024185123,404.98,77.96,205.351
0.024673429,407.08,77.96,205.351
0.027773026,461.52,77.96,205.351
0.029524814,489.87,77.96,205.351
0.032051611,512.51,77.96,205.351
0.031570598,504.33,77.96,205.351
0.028833651,484.94,77.96,205.351
0.024007604,482.05,77.96,205.351
0.021151905,425.74,77.96,205.351
0.019852387,425,77.96,205.351
0.017875233,404.3,77.96,193.504
0.017383018,405,77.96,193.504
0.018776355,395.85,77.96,193.504
0.023927811,377.06,77.96,193.504
0.029333758,383.98,77.96,193.504
0.036986318,406.78,77.96,193.504
0.037836049,423.02,77.96,193.504
0.036484348,412.72,77.96,193.504
0.034646603,388.65,77.96,193.504
0.031607785,335.48,77.96,193.504
0.029449014,308.54,77.96,193.504
0.0253908,268.46,77.96,193.504
0.024050903,236.78,77.96,193.504
0.022388381,247.78,77.96,193.504
0.022917495,291.73,77.96,193.504
0.023380206,316.43,77.96,193.504
0.026317343,388.44,77.96,193.504
0.027977314,425.86,77.96,193.504
0.030371673,454.15,77.96,193.504
0.02991587,467.71,77.96,193.504
0.027322376,466.69,77.96,193.504
0.02274928,466.24,77.96,193.504
0.020043258,441.93,77.96,193.504
0.018811853,382.79,77.96,193.504
0.021591411,339.88,77.96,193.504
0.016480088,300.1,77.96,193.504
0.020704902,293.05,77.96,193.504
0.021020793,271.3,77.96,193.504
0.0228576,272.41,77.96,193.504
0.031027933,261.03,77.96,193.504
0.028078577,264.8,77.96,193.504
0.030457368,300.01,77.96,193.504
0.030481113,286.37,77.96,193.504
0.029959406,261.1,77.96,193.504
0.027467423,255.76,77.96,193.504
0.025588691,263.08,77.96,193.504
0.024612261,219.08,77.96,193.504
0.023244847,208.74,77.96,193.504
0.023531776,226.08,77.96,193.504
0.023033493,252.07,77.96,193.504
0.024814275,316.01,77.96,193.504
0.027417811,394.79,77.96,193.504
0.029210175,449.55,77.96,193.504
0.029530466,452.95,77.96,193.504
0.027857392,464.52,77.96,193.504
0.027160434,465.67,77.96,193.504
0.021921282,425.89,77.96,193.504
0.02097939,385.06,77.96,193.504
0.017875233,344.06,77.96,193.846
0.017383018,338.81,77.96,193.846
0.018776355,320.86,77.96,193.846
0.023927811,329.72,77.96,193.846
0.029333758,380,77.96,193.846
0.036986318,429.66,77.96,193.846
0.037836049,467.91,77.96,193.846
0.036484348,474.9,77.96,193.846
0.034646603,459.05,77.96,193.846
0.031607785,447.89,77.96,193.846
0.029449014,428.22,77.96,193.846
0.0253908,392.1,77.96,193.846
0.024050903,388.2,77.96,193.846
0.022388381,377.4,77.96,193.846
0.022917495,385.09,77.96,193.846
0.023380206,398.9,77.96,193.846
0.026317343,437.25,77.96,193.846
0.027977314,461.06,77.96,193.846
0.030371673,510.66,77.96,193.846
0.02991587,530.88,77.96,193.846
0.027322376,524.33,77.96,193.846
0.02274928,509.33,77.96,193.846
0.020043258,469.58,77.96,193.846
0.018811853,440.98,77.96,193.846
0.017875233,390.1,77.96,200.291
0.017383018,382.1,77.96,200.291
0.018776355,359.89,77.96,200.291
0.023927811,352.69,77.96,200.291
0.029333758,393.03,77.96,200.291
0.036986318,457.04,77.96,200.291
0.037836049,479.9,77.96,200.291
0.036484348,478.9,77.96,200.291
0.034646603,397.91,77.96,200.291
0.031607785,328.26,77.96,200.291
0.029449014,307.77,77.96,200.291
0.0253908,234.87,77.96,200.291
0.024050903,227.41,77.96,200.291
0.022388381,198.39,77.96,200.291
0.022917495,219,77.96,200.291
0.023380206,274.71,77.96,200.291
0.026317343,324.11,77.96,200.291
0.027977314,435.36,77.96,200.291
0.030371673,499.47,77.96,200.291
0.02991587,511.07,77.96,200.291
0.027322376,513.17,77.96,200.291
0.02274928,484.91,77.96,200.291
0.020043258,441.26,77.96,200.291
0.018811853,383.95,77.96,200.291
0.01886396,368.07,77.96,205.316
0.01834452,340.14,77.96,205.316
0.019814926,326.3,77.96,205.316
0.025251323,329.96,77.96,205.316
0.030956287,368.76,77.96,205.316
0.039032131,440.47,77.96,205.316
0.039928862,453.86,77.96,205.316
0.038502395,444.21,77.96,205.316
0.036563,370.24,77.96,205.316
0.033356097,317.82,77.96,205.316
0.031077918,244.61,77.96,205.316
0.026795233,243.56,77.96,205.316
0.025381224,182.52,77.96,205.316
0.023626743,199.08,77.96,205.316
0.024185123,291.92,77.96,205.316
0.024673429,361.59,77.96,205.316
0.027773026,438.52,77.96,205.316
0.029524814,500.35,77.96,205.316
0.032051611,550.06,77.96,205.316
0.031570598,566.89,77.96,205.316
0.028833651,560.76,77.96,205.316
0.024007604,500.02,77.96,205.316
0.021151905,452.18,77.96,205.316
0.019852387,450.3,77.96,205.316
0.01886396,414.26,77.96,202.24
0.01834452,375.07,77.96,202.24
0.019814926,348.49,77.96,202.24
0.025251323,345.3,77.96,202.24
0.030956287,375.07,77.96,202.24
0.039032131,452.27,77.96,202.24
0.039928862,480.1,77.96,202.24
0.038502395,479.79,77.96,202.24
0.036563,449.9,77.96,202.24
0.033356097,408.25,77.96,202.24
0.031077918,370.91,77.96,202.24
0.026795233,344.28,77.96,202.24
0.025381224,284.02,77.96,202.24
0.023626743,319.51,77.96,202.24
0.024185123,342.64,77.96,202.24
0.024673429,366.51,77.96,202.24
0.027773026,416.97,77.96,202.24
0.029524814,492.73,77.96,202.24
0.032051611,513.74,77.96,202.24
0.031570598,504.33,77.96,202.24
0.028833651,499.83,77.96,202.24
0.024007604,480.6,77.96,202.24
0.021151905,424.96,77.96,202.24
0.019852387,406.06,77.96,202.24
0.01886396,358.18,77.96,196.406
0.01834452,337.64,77.96,196.406
0.019814926,339.17,77.96,196.406
0.025251323,338.52,77.96,196.406
0.030956287,390.05,77.96,196.406
0.039032131,449.91,77.96,196.406
0.039928862,468,77.96,196.406
0.038502395,483.91,77.96,196.406
0.036563,447.14,77.96,196.406
0.033356097,428.44,77.96,196.406
0.031077918,405.1,82.86,196.406
0.026795233,394.2,84.5,196.406
0.025381224,331.05,84.5,196.406
0.023626743,297.06,84.5,196.406
0.024185123,256.21,84.5,196.406
0.024673429,252.44,84.5,196.406
0.027773026,291.18,84.5,196.406
0.029524814,355.02,84.5,196.406
0.032051611,419.54,84.5,196.406
0.031570598,424.89,84.5,196.406
0.028833651,437.3,84.5,196.406
0.024007604,429.91,84.5,196.406
0.021151905,386.55,84.5,196.406
0.019852387,361.76,84.5,196.406
0.023722186,315.05,84.5,196.133
0.023068969,308.59,84.5,196.133
0.024918063,276.45,84.5,196.133
0.031754551,267.76,84.5,196.133
0.038928772,261.14,84.5,196.133
0.049084469,290.83,84.5,196.133
0.050212145,315.03,84.5,196.133
0.048418305,309.56,84.5,196.133
0.045979438,273.36,84.5,196.133
0.041946629,238.11,84.5,196.133
0.039081728,202.19,84.5,196.133
0.033696079,170.12,84.5,196.133
0.031917906,149.31,84.5,196.133
0.029711576,116.02,84.5,196.133
0.030413762,139.77,84.5,196.133
0.031027825,175.16,84.5,196.133
0.034925694,239.05,84.5,196.133
0.037128637,318.16,84.5,196.133
0.040306186,372.49,84.5,196.133
0.039701292,396.81,84.5,196.133
0.036259471,380.64,84.5,196.133
0.030190524,369.08,84.5,196.133
0.026599368,324.98,84.5,196.133
0.024965172,277.89,84.5,196.133
0.021733844,232.85,84.5,196.133
0.021135378,218.28,84.5,196.133
0.022829486,206.4,84.5,196.133
0.029092953,200.47,84.5,196.133
0.035665847,205.23,84.5,196.133
0.044970315,205,84.5,196.133
0.046003472,206.29,84.5,196.133
0.044359988,162.27,84.5,196.133
0.042125542,142.7,84.5,196.133
0.038430754,100,84.5,196.133
0.035805982,87.69,84.5,196.133
0.030871747,86.82,84.5,196.133
0.029242616,69.74,84.5,196.133
0.027221217,70.02,84.5,196.133
0.027864547,86.15,84.5,196.133
0.02842714,102.82,84.5,196.133
0.031998298,199.42,84.5,196.133
0.034016595,301.67,84.5,196.133
0.036927809,393.3,84.5,196.133
0.036373616,421.99,84.5,196.133
0.033220281,419.92,84.5,196.133
0.02766002,401.86,84.5,196.133
0.024369867,359.42,84.5,196.133
0.022872646,310.08,84.5,196.133
0.01886396,271.57,84.5,195.67
0.01834452,281.49,84.5,195.67
0.019814926,278.39,84.5,195.67
0.025251323,272.89,84.5,195.67
0.030956287,310.38,84.5,195.67
0.039032131,408.54,84.5,195.67
0.039928862,419.99,84.5,195.67
0.038502395,414.68,84.5,195.67
0.036563,384.55,84.5,195.67
0.033356097,339.44,84.5,195.67
0.031077918,307.07,84.5,195.67
0.026795233,292.66,84.5,195.67
0.025381224,294.01,84.5,195.67
0.023626743,294.68,84.5,195.67
0.024185123,307.77,84.5,195.67
0.024673429,329.86,84.5,195.67
0.027773026,406.02,84.5,195.67
0.029524814,439.98,84.5,195.67
0.032051611,495.9,84.5,195.67
0.031570598,493.85,84.5,195.67
0.028833651,455,84.5,195.67
0.024007604,429.15,84.5,195.67
0.021151905,391.2,84.5,195.67
0.019852387,330.76,84.5,195.67
0.01886396,298.92,84.5,195.46
0.01834452,298.95,84.5,195.46
0.019814926,289.2,84.5,195.46
0.025251323,295.75,84.5,195.46
0.030956287,320.01,84.5,195.46
0.039032131,382.92,84.5,195.46
0.039928862,414.98,84.5,195.46
0.038502395,426.22,84.5,195.46
0.036563,383.99,84.5,195.46
0.033356097,310.09,84.5,195.46
0.031077918,282.44,84.5,195.46
0.026795233,277.57,84.5,195.46
0.025381224,258.94,84.5,195.46
0.023626743,260.64,84.5,195.46
0.024185123,266.89,84.5,195.46
0.024673429,289.37,84.5,195.46
0.027773026,351.34,84.5,195.46
0.029524814,420,84.5,195.46
0.032051611,469.8,84.5,195.46
0.031570598,469.72,84.5,195.46
0.028833651,428.67,84.5,195.46
0.024007604,406.45,84.5,195.46
0.021151905,343.31,84.5,195.46
0.019852387,297.01,84.5,195.46
0.024062502,286.98,84.5,190.161
0.024046767,298.71,84.5,190.161
0.027497065,285.6,84.5,190.161
0.035687587,293.99,84.5,190.161
0.048167267,297.74,84.5,190.161
0.061174456,343.67,84.5,190.161
0.058076978,392.98,84.5,190.161
0.051934436,395.51,84.5,190.161
0.048182223,356.26,84.5,190.161
0.043619769,302.9,84.5,190.161
0.040516992,284.9,84.5,190.161
0.035555068,274.76,84.5,190.161
0.033395219,253,84.5,190.161
0.031400905,253.96,84.5,190.161
0.030917648,272.34,84.5,190.161
0.033040515,303.1,84.5,190.161
0.038763167,353,84.5,190.161
0.043223328,409.93,84.5,190.161
0.048077437,449,84.5,190.161
0.046992171,454.73,84.5,190.161
0.041201872,420,84.5,190.161
0.032592321,406.84,84.5,190.161
0.027190029,355.01,84.5,190.161
0.025174163,309.92,84.5,190.161
0.023722186,300.03,84.5,202.467
0.023068969,310,84.5,202.467
0.024918063,306.3,84.5,202.467
0.031754551,312,84.5,202.467
0.038928772,347.06,84.5,202.467
0.049084469,406.65,84.5,202.467
0.050212145,419.97,84.5,202.467
0.048418305,414.9,84.5,202.467
0.045979438,397.16,84.5,202.467
0.041946629,355.1,84.5,202.467
0.039081728,313.97,84.5,202.467
0.033696079,298.97,84.5,202.467
0.031917906,269.86,84.5,202.467
0.029711576,267.86,84.5,202.467
0.030413762,294,84.5,202.467
0.031027825,334.8,84.5,202.467
0.034925694,401.31,84.5,202.467
0.037128637,450,84.5,202.467
0.040306186,539.9,84.5,202.467
0.039701292,534.75,84.5,202.467
0.036259471,446,84.5,202.467
0.030190524,414.99,84.5,202.467
0.026599368,390,84.5,202.467
0.024965172,422.1,84.5,202.467
0.01886396,405,84.5,210.885
0.01834452,395.69,84.5,210.885
0.019814926,391.95,84.5,210.885
0.025251323,402.56,84.5,210.885
0.030956287,408,84.5,210.885
0.039032131,469.21,84.5,210.885
0.039928862,513.31,84.5,210.885
0.038502395,508,84.5,210.885
0.036563,472.56,84.5,210.885
0.033356097,419.9,84.5,210.885
0.031077918,405.6,86.6,210.885
0.026795233,376.39,87.3,210.885
0.025381224,328.45,87.3,210.885
0.023626743,334.37,87.3,210.885
0.024185123,372.09,87.3,210.885
0.024673429,393.24,87.3,210.885
0.027773026,448.08,87.3,210.885
0.029524814,489.99,87.3,210.885
0.032051611,560,87.3,210.885
0.031570598,565.4,87.3,210.885
0.028833651,507.78,87.3,210.885
0.024007604,469.47,87.3,210.885
0.021151905,424.02,87.3,210.885
0.019852387,427.23,87.3,210.885
0.021591411,400.71,87.3,203.648
0.016480088,387.87,87.3,203.648
0.020704902,374.09,87.3,203.648
0.021020793,375.79,87.3,203.648
0.0228576,382.76,87.3,203.648
0.031027933,379.9,87.3,203.648
0.028078577,388.74,87.3,203.648
0.030457368,399.9,87.3,203.648
0.030481113,374.5,87.3,203.648
0.029959406,333.41,87.3,203.648
0.027467423,300.02,87.3,203.648
0.025588691,247.22,87.3,203.648
0.024612261,192.11,87.3,203.648
0.023244847,213.62,87.3,203.648
0.023531776,292.05,87.3,203.648
0.023033493,341.76,87.3,203.648
0.024814275,412.3,87.3,203.648
0.027417811,466.2,87.3,203.648
0.029210175,503.26,87.3,203.648
0.029530466,504.7,87.3,203.648
0.027857392,479.94,87.3,203.648
0.027160434,461.91,87.3,203.648
0.021921282,425.89,87.3,203.648
0.02097939,416.3,87.3,203.648
0.021733844,397.2,87.3,203.648
0.021135378,377.9,87.3,203.648
0.022829486,354,87.3,203.648
0.029092953,350.06,87.3,203.648
0.035665847,351.01,87.3,203.648
0.044970315,352.77,87.3,203.648
0.046003472,350.05,87.3,203.648
0.044359988,355.17,87.3,203.648
0.042125542,339.94,87.3,203.648
0.038430754,309,87.3,203.648
0.035805982,249.58,87.3,203.648
0.030871747,136.72,87.3,203.648
0.029242616,84.93,87.3,203.648
0.027221217,74.02,87.3,203.648
0.027864547,164.37,87.3,203.648
0.02842714,268.13,87.3,203.648
0.031998298,343.52,87.3,203.648
0.034016595,415.9,87.3,203.648
0.036927809,454.91,87.3,203.648
0.036373616,459.96,87.3,203.648
0.033220281,462.6,87.3,203.648
0.02766002,455.42,87.3,203.648
0.024369867,407.48,87.3,203.648
0.022872646,375.03,87.3,203.648
0.020132809,361.09,87.3,203.639
0.01957843,360.64,87.3,203.639
0.02114774,350,87.3,203.639
0.026949806,352.99,87.3,203.639
0.033038504,363.59,87.3,203.639
0.041657554,381.41,87.3,203.639
0.042614603,429.12,87.3,203.639
0.041092187,467.34,87.3,203.639
0.039022342,452.8,87.3,203.639
0.035599733,431.41,87.3,203.639
0.033168317,407.06,87.3,203.639
0.028597565,402.31,87.3,203.639
0.027088444,392.13,87.3,203.639
0.025215952,392.77,87.3,203.639
0.025811891,380.09,87.3,203.639
0.026333041,400.05,87.3,203.639
0.029641127,448.84,87.3,203.639
0.031510746,495,87.3,203.639
0.034207504,520.01,87.3,203.639
0.033694135,555.72,87.3,203.639
0.030773093,536.69,87.3,203.639
0.02562243,507,87.3,203.639
0.022574649,475.42,87.3,203.639
0.021187721,465.26,87.3,203.639
0.024062502,430.65,87.3,212.846
0.024046767,430.94,87.3,212.846
0.027497065,416.42,87.3,212.846
0.035687587,422.59,87.3,212.846
0.048167267,440.99,87.3,212.846
0.061174456,502.52,87.3,212.846
0.058076978,517.99,87.3,212.846
0.051934436,514.9,87.3,212.846
0.048182223,488.44,87.3,212.846
0.043619769,450,87.3,212.846
0.040516992,424.95,87.3,212.846
0.035555068,417.08,87.3,212.846
0.033395219,410.06,87.3,212.846
0.031400905,410.09,87.3,212.846
0.030917648,418.06,87.3,212.846
0.033040515,442.53,87.3,212.846
0.038763167,506.91,87.3,212.846
0.043223328,600.05,87.3,212.846
0.048077437,664.89,87.3,212.846
0.046992171,662.05,87.3,212.846
0.041201872,648.38,87.3,212.846
0.032592321,580,87.3,212.846
0.027190029,513.28,87.3,212.846
0.025174163,523.94,87.3,212.846
0.037660445,483.88,87.3,235.643
0.038702579,472.13,87.3,235.643
0.043823848,459.22,87.3,235.643
0.057443453,463.42,87.3,235.643
0.086710059,489.64,87.3,235.643
0.112799301,547.74,87.3,235.643
0.107263281,597.04,87.3,235.643
0.096274151,616.33,87.3,235.643
0.085784546,575.1,87.3,235.643
0.076991943,549.97,87.3,235.643
0.070761148,526.89,87.3,235.643
0.064692935,509.09,87.3,235.643
0.060737936,500,87.3,235.643
0.057560967,493.09,87.3,235.643
0.05878511,509.47,87.3,235.643
0.063641883,541.6,87.3,235.643
0.074101463,593.3,87.3,235.643
0.084009166,676.04,87.3,235.643
0.09051944,747.93,87.3,235.643
0.086651047,681,87.3,235.643
0.074992635,629.09,87.3,235.643
0.054449838,552.03,87.3,235.643
0.04063757,508.92,87.3,235.643
0.038192355,523.92,87.3,235.643
0.033722472,479.9,87.3,231.385
0.03370042,480,87.3,231.385
0.038535852,474.46,87.3,231.385
0.050014485,478.13,87.3,231.385
0.067504173,499.24,87.3,231.385
0.085733141,550,87.3,231.385
0.081392171,598.9,87.3,231.385
0.072783685,620.1,87.3,231.385
0.067525134,613.59,87.3,231.385
0.061131068,610.19,87.3,231.385
0.056782671,577.65,87.3,231.385
0.049828766,559.87,87.3,231.385
0.046801838,563.11,87.3,231.385
0.044006901,543.34,87.3,231.385
0.043329639,541.9,87.3,231.385
0.046304737,586.23,87.3,231.385
0.054324768,593.97,87.3,231.385
0.060575475,642.99,87.3,231.385
0.06737828,657.98,87.3,231.385
0.065857331,646.96,87.3,231.385
0.057742498,600.06,87.3,231.385
0.045676614,562.82,87.3,231.385
0.038105554,524.93,87.3,231.385
0.035280413,510.09,87.3,231.385
0.024062502,467.63,87.3,234.537
0.024046767,450.1,87.3,234.537
0.027497065,434.14,87.3,234.537
0.035687587,439.39,87.3,234.537
0.048167267,469.62,87.3,234.537
0.061174456,528.21,87.3,234.537
0.058076978,571.24,87.3,234.537
0.051934436,587.56,87.3,234.537
0.048182223,575,87.3,234.537
0.043619769,566,87.3,234.537
0.040516992,547.26,94.48,234.537
0.035555068,527.8,96.87,234.537
0.033395219,488.24,96.87,234.537
0.031400905,461.14,96.87,234.537
0.030917648,461.17,96.87,234.537
0.033040515,490.86,96.87,234.537
0.038763167,517.42,96.87,234.537
0.043223328,545.56,96.87,234.537
0.048077437,568.99,96.87,234.537
0.046992171,569.4,96.87,234.537
0.041201872,550,96.87,234.537
0.032592321,530.58,96.87,234.537
0.027190029,504.93,96.87,234.537
0.025174163,512.09,96.87,234.537
0.020132809,500.05,96.87,243.841
0.01957843,480.09,96.87,243.841
0.02114774,460.04,96.87,243.841
0.026949806,452.61,96.87,243.841
0.033038504,452.15,96.87,243.841
0.041657554,471.69,96.87,243.841
0.042614603,475.03,96.87,243.841
0.041092187,484.93,96.87,243.841
0.039022342,480.02,96.87,243.841
0.035599733,464.5,96.87,243.841
0.033168317,443.19,96.87,243.841
0.028597565,432.48,96.87,243.841
0.027088444,364.68,96.87,243.841
0.025215952,344.13,96.87,243.841
0.025811891,339.28,96.87,243.841
0.026333041,361.23,96.87,243.841
0.029641127,402.56,96.87,243.841
0.031510746,475.06,96.87,243.841
0.034207504,529.91,96.87,243.841
0.033694135,552.48,96.87,243.841
0.030773093,540.09,96.87,243.841
0.02562243,514.12,96.87,243.841
0.022574649,458.96,96.87,243.841
0.021187721,430.27,96.87,243.841
0.020132809,381,96.87,243.841
0.01957843,374.94,96.87,243.841
0.02114774,344.27,96.87,243.841
0.026949806,323,96.87,243.841
0.033038504,324.07,96.87,243.841
0.041657554,365.99,96.87,243.841
0.042614603,348.35,96.87,243.841
0.041092187,332,96.87,243.841
0.039022342,317.26,96.87,243.841
0.035599733,254.52,96.87,243.841
0.033168317,176.88,96.87,243.841
0.028597565,97.31,96.87,243.841
0.027088444,77.46,96.87,243.841
0.025215952,97.34,96.87,243.841
0.025811891,204.21,96.87,243.841
0.026333041,313.88,96.87,243.841
0.029641127,455,96.87,243.841
0.031510746,530,96.87,243.841
0.034207504,592,96.87,243.841
0.033694135,623.89,96.87,243.841
0.030773093,609.96,96.87,243.841
0.02562243,595.46,96.87,243.841
0.022574649,570.11,96.87,243.841
0.021187721,504.25,96.87,243.841
0.024062502,477.42,96.87,244.68
0.024046767,467.94,96.87,244.68
0.027497065,447.93,96.87,244.68
0.035687587,450.02,96.87,244.68
0.048167267,497.08,96.87,244.68
0.061174456,561.74,96.87,244.68
0.058076978,599.9,96.87,244.68
0.051934436,610,96.87,244.68
0.048182223,595.59,96.87,244.68
0.043619769,583.46,96.87,244.68
0.040516992,567.5,96.87,244.68
0.035555068,534.3,96.87,244.68
0.033395219,540.91,96.87,244.68
